,country,hazard_type,landslide_type,trigger,fatalities,injuries,latitude,longitude,distance,population,year,month,day,day_of_week,is_weekend,season,total_casualties,affected_area,population_density
7698,140,1,5,2,0.0,0.0,45.428,-123.8466,3.16164,4935.0,2015.0,12.0,9.0,2.0,0,0.0,0.0,31.40325803084976,157.14929945013927
7699,140,1,6,13,0.0,0.0,45.942,-122.7759,4.84226,5509.0,2015.0,12.0,9.0,2.0,0,0.0,0.0,73.66243690609573,74.78709952296077
7700,140,1,5,13,0.0,0.0,44.1705,-124.0874,20.89546,8466.0,2015.0,12.0,21.0,0.0,0,0.0,0.0,1371.6829654467517,6.1719801246074795
7701,140,1,5,13,0.0,0.0,44.1646,-124.0097,21.46667,8466.0,2015.0,12.0,21.0,0.0,0,0.0,0.0,1447.7021949070906,5.847887797492303
7702,140,1,2,14,0.0,0.0,41.3936,-122.1916,13.69896,3394.0,2015.0,8.0,26.0,2.0,0,2.0,0.0,589.5560057259581,5.756874609089513
7703,140,1,9,16,0.0,0.0,36.9061,-82.3048,2.8655,2045.0,2015.0,8.0,26.0,2.0,0,2.0,0.0,25.795900807362777,79.2761615603789
7704,140,1,13,16,0.0,2.0,51.0219,-115.3397,6.89035,12288.0,2015.0,8.0,27.0,3.0,0,2.0,2.0,149.15315289669337,82.38511731971853
7705,140,1,9,16,0.0,0.0,37.7306,-82.75109999999998,4.54342,1079.0,2015.0,8.0,28.0,4.0,0,2.0,0.0,64.85084564568321,16.638179336861487
7706,140,1,9,16,0.0,0.0,39.7184,-107.0321,10.51062,6477.0,2015.0,8.0,28.0,4.0,0,2.0,0.0,347.06158237452075,18.662394021504074
7707,140,1,5,16,0.0,0.0,51.1584,-0.3339,2.44896,0.0,2015.0,8.0,24.0,0.0,0,2.0,0.0,18.841403744956654,0.0
7708,140,1,9,11,0.0,0.0,40.5741,-109.0551,41.05089,1755.0,2013.0,6.0,20.0,3.0,0,2.0,0.0,5294.1351900678565,0.33149890151889105
7709,140,1,9,16,0.0,0.0,40.5806,-109.059,41.03523,1755.0,2013.0,6.0,18.0,1.0,0,2.0,0.0,5290.096771234524,0.33175196520846334
7710,140,1,2,4,0.0,0.0,37.6163,-111.9677,47.20263,1520.0,2015.0,8.0,30.0,6.0,1,2.0,0.0,6999.745768594859,0.2171507437912459
7711,140,1,5,4,8.0,0.0,-3.765,139.3635,29.83821,0.0,2015.0,8.0,23.0,6.0,1,2.0,8.0,2797.018926047537,0.0
7712,140,1,5,4,3.0,0.0,41.3936,41.4323,1.11321,17519.0,2015.0,8.0,24.0,0.0,0,2.0,3.0,3.8931762973408572,4499.9246532878415
7713,140,1,5,4,5.0,0.0,41.3917,41.4709,4.28845,17519.0,2015.0,8.0,24.0,0.0,0,2.0,5.0,57.776412862908174,303.2206246789511
7714,140,1,9,16,0.0,0.0,40.7358,-123.2306,20.55478,2368.0,2016.0,1.0,16.0,5.0,1,0.0,0.0,1327.3196943825083,1.7840464584544826
7715,140,1,6,2,0.0,0.0,23.8447,93.0514,22.71629,3962.0,2015.0,8.0,26.0,2.0,0,2.0,0.0,1621.1555272466364,2.4439357812442855
7716,140,1,2,4,0.0,0.0,47.272,-122.6069,1.77066,6651.0,1998.0,12.0,28.0,0.0,0,0.0,0.0,9.84963700998507,675.2533106811499
7717,140,1,5,2,1.0,0.0,23.3572,92.7878,5.91871,5963.0,2015.0,8.0,26.0,2.0,0,2.0,1.0,110.0535345731398,54.18272137399718
7718,140,1,9,16,0.0,0.0,45.3426,-122.6341,2.69676,31859.0,2014.0,12.0,21.0,6.0,1,0.0,0.0,22.84727811878542,1394.4330626327426
7719,140,1,6,4,0.0,0.0,46.815,-120.9298,18.30586,1191.0,2014.0,9.0,1.0,0.0,0,3.0,0.0,1052.7618678676922,1.1313099727028497
7720,140,1,5,16,0.0,0.0,48.0745,-123.8193,29.34573,19038.0,2014.0,8.0,27.0,2.0,0,2.0,0.0,2705.4512178602686,7.036903816383385
7721,140,1,9,16,0.0,0.0,47.4097,-119.4919,2.22423,1514.0,2015.0,7.0,19.0,6.0,1,2.0,0.0,15.542084326100728,97.41293176858213
7722,140,1,9,4,0.0,0.0,47.93,-120.5182,23.18815,2868.0,2015.0,7.0,24.0,4.0,0,2.0,0.0,1689.203897713815,1.6978412161383118
7723,140,1,2,4,0.0,0.0,47.9266,-120.5128,22.7281,2868.0,2015.0,7.0,24.0,4.0,0,2.0,0.0,1622.8416145131507,1.767270431292455
7724,140,1,5,16,0.0,0.0,45.5169,-122.3587,3.3453,15962.0,2014.0,6.0,14.0,5.0,1,2.0,0.0,35.15766420003163,454.011959076213
7725,140,1,5,16,0.0,0.0,48.82884106,-122.274004,10.04472,2481.0,2014.0,2.0,21.0,4.0,0,0.0,0.0,316.97538863163953,7.8271061065980625
7726,140,1,5,4,0.0,1.0,45.7081,-121.5015,1.58099,7167.0,2014.0,2.0,14.0,4.0,0,0.0,1.0,7.852503137954009,912.7025961134963
7727,140,1,6,4,0.0,0.0,47.9582,-122.2489,4.18742,103019.0,2013.0,2.0,17.0,6.0,1,0.0,0.0,55.08621320757745,1870.1412567932532
7728,140,1,9,16,0.0,0.0,46.8317,-121.7468,39.83696,2758.0,2011.0,6.0,24.0,4.0,0,2.0,0.0,4985.655334390974,0.5531870566694329
7729,140,1,6,4,0.0,0.0,47.8651,-122.332,1.36692,2826.0,2011.0,3.0,16.0,2.0,0,1.0,0.0,5.869972525205056,481.4332584804184
7730,140,1,6,4,0.0,0.0,47.2671,-122.4471,1.60069,198397.0,2015.0,10.0,10.0,5.0,1,3.0,0.0,8.04941532548126,24647.380210579235
7731,140,1,3,4,0.0,0.0,47.2707,-122.612,2.1294,6651.0,1998.0,12.0,28.0,0.0,0,0.0,0.0,14.24506293022231,466.8986042798902
7732,140,1,5,16,0.0,0.0,47.8947,-118.1379,26.76967,1734.0,2009.0,8.0,25.0,1.0,0,2.0,0.0,2251.3131480155466,0.7702171515004299
7733,140,1,9,4,0.0,0.0,48.0265,-123.4048,9.25194,3036.0,2009.0,8.0,15.0,5.0,1,2.0,0.0,268.9152850068121,11.289800800735788
7734,140,1,2,2,0.0,0.0,46.1049,-123.336,9.99688,1737.0,2007.0,12.0,11.0,1.0,0,0.0,0.0,313.9632605589149,5.532494461000967
7735,140,1,5,4,0.0,0.0,45.5259,-122.7066,2.39109,583776.0,2007.0,2.0,25.0,6.0,1,0.0,0.0,17.961463455140226,32501.58326230007
7736,140,1,6,4,0.0,0.0,47.7125,-122.3793,5.5742,53007.0,2006.0,12.0,26.0,1.0,0,0.0,0.0,97.61464217312856,543.0230426495566
7737,140,1,5,4,0.0,0.0,47.6325,-122.3232,2.99332,608660.0,2006.0,12.0,15.0,4.0,0,0.0,0.0,28.14855903415629,21623.131729813736
7738,140,1,6,2,0.0,0.0,44.1029,-124.1207,13.47155,8466.0,2006.0,11.0,7.0,1.0,0,3.0,0.0,570.1445895328327,14.848864929047041
7739,140,1,5,4,0.0,0.0,47.5309,-122.2374,4.08261,15645.0,2006.0,2.0,28.0,1.0,0,0.0,0.0,52.363137733259535,298.7788867752047
7740,140,1,6,4,0.0,0.0,47.0645,-122.4007,1.28843,14205.0,2006.0,1.0,10.0,1.0,0,0.0,0.0,5.215206743347876,2723.7654610948694
7741,140,1,6,4,0.0,0.0,47.7573,-122.3786,2.78716,53007.0,2006.0,1.0,10.0,1.0,0,0.0,0.0,24.404711266538047,2171.9986530911888
7742,140,1,6,4,0.0,0.0,47.8961,-122.3263,4.83585,2826.0,2006.0,1.0,10.0,1.0,0,0.0,0.0,73.46754291193251,38.46596589445765
7743,140,1,6,16,0.0,0.0,47.6656,-122.2992,6.51802,1001.0,2006.0,1.0,10.0,1.0,0,0.0,0.0,133.46925924842182,7.499854315793216
7744,140,1,6,4,0.0,0.0,47.0708,-122.7007,6.01051,8199.0,2006.0,1.0,10.0,1.0,0,0.0,0.0,113.49390021534197,72.24176792271052
7745,140,1,5,16,0.0,0.0,48.7074,-121.1267,61.30563,1347.0,2003.0,11.0,9.0,6.0,1,3.0,0.0,11807.299844676607,0.1140819677419561
7746,140,1,2,4,0.0,0.0,44.4311,-123.5356,18.03222,4584.0,1998.0,12.0,28.0,0.0,0,0.0,0.0,1021.5232772903996,4.487416098984161
7747,140,1,2,4,0.0,0.0,44.392,-123.8345,19.0494,2033.0,1998.0,12.0,28.0,0.0,0,0.0,0.0,1140.020012292282,1.7833020281040233
7748,140,1,5,4,0.0,0.0,44.8383,-123.9725,6.02844,2045.0,1998.0,12.0,28.0,0.0,0,0.0,0.0,114.17203929574539,17.911565849347202
7749,140,1,9,4,0.0,0.0,45.266,-123.8399,11.97193,1035.0,1998.0,12.0,28.0,0.0,0,0.0,0.0,450.2753893171373,2.2985933154588434
7750,140,1,9,4,0.0,0.0,45.2811,-123.8107,14.81457,1035.0,1998.0,12.0,28.0,0.0,0,0.0,0.0,689.4900027018896,1.5011095098466516
7751,140,1,2,4,0.0,0.0,45.2419,-123.6046,20.21137,1661.0,1998.0,12.0,28.0,0.0,0,0.0,0.0,1283.3389568083794,1.2942800428429686
7752,140,1,3,4,0.0,0.0,45.2398,-123.602,19.98118,1661.0,1998.0,12.0,28.0,0.0,0,0.0,0.0,1254.2731832145364,1.3242729113789042
7753,140,1,5,4,0.0,0.0,45.2231,-123.5676,17.28027,2025.0,1998.0,12.0,28.0,0.0,0,0.0,0.0,938.103854872058,2.158609613938935
7754,140,1,2,4,0.0,0.0,45.223,-123.5669,17.25431,2025.0,1998.0,12.0,28.0,0.0,0,0.0,0.0,935.2873614619778,2.165109979498341
7755,140,1,5,4,0.0,0.0,47.6638,-122.5025,4.40923,23025.0,1997.0,1.0,19.0,6.0,1,0.0,0.0,61.07667413658235,376.98516373878647
7756,140,1,2,4,0.0,0.0,47.7888,-122.6278,3.44756,2289.0,1997.0,1.0,19.0,6.0,1,0.0,0.0,37.3399334092227,61.301662617176305
7757,140,1,5,4,0.0,0.0,47.6495,-122.6172,5.3315,5233.0,1997.0,1.0,19.0,6.0,1,0.0,0.0,89.29943267168146,58.60059625730952
7758,140,1,2,4,0.0,0.0,47.4296,-122.5337,3.56819,5138.0,1997.0,1.0,19.0,6.0,1,0.0,0.0,39.99869444440885,128.45419260223397
7759,140,1,2,4,0.0,0.0,47.7968,-122.3876,0.35336,1307.0,1997.0,1.0,15.0,2.0,0,0.0,0.0,0.39226959331041483,3331.8922044659507
7760,140,1,2,4,0.0,0.0,47.5876,-122.3807,4.20271,608660.0,1997.0,1.0,1.0,2.0,0,0.0,0.0,55.48923269666087,10968.974887926805
7761,140,1,5,4,0.0,0.0,47.6357,-122.3848,5.14404,608660.0,1997.0,1.0,1.0,2.0,0,0.0,0.0,83.13014665941434,7321.772238580194
7762,140,1,2,4,0.0,0.0,47.6422,-122.4147,7.38747,608660.0,1997.0,1.0,1.0,2.0,0,0.0,0.0,171.4515174353988,3550.041487555436
7763,140,1,2,7,0.0,0.0,45.5492,-122.1828,13.82547,14095.0,1996.0,12.0,26.0,3.0,0,0.0,0.0,600.4953946373331,23.472286591827437
7764,140,1,2,7,0.0,0.0,45.5775,-122.0991,19.22137,1144.0,1996.0,12.0,26.0,3.0,0,0.0,0.0,1160.6961665764127,0.9856153857855328
7765,140,1,5,16,0.0,0.0,47.2884,-120.4116,14.59066,1553.0,2015.0,5.0,16.0,5.0,1,1.0,0.0,668.8053638166922,2.3220507550020937
7766,140,1,5,4,0.0,0.0,47.91,-122.3209,4.03031,20254.0,2016.0,3.0,28.0,0.0,0,1.0,0.0,51.03014201299779,396.9026775359775
7767,140,1,6,4,0.0,0.0,39.4078,-105.4724,28.37258,9038.0,2016.0,6.0,20.0,0.0,0,2.0,0.0,2528.992440378037,3.573755245645965
7768,140,1,9,16,0.0,0.0,38.432,-81.7718,2.0922,9995.0,2016.0,6.0,20.0,0.0,0,2.0,0.0,13.751696161496431,726.8194324991808
7769,140,1,5,4,0.0,0.0,24.042,92.6724,12.62554,11043.0,2015.0,8.0,27.0,3.0,0,2.0,0.0,500.78325308300583,22.051456257802617
7770,140,1,5,4,0.0,0.0,23.7269,92.7265,0.90676,265331.0,2015.0,8.0,27.0,3.0,0,2.0,0.0,2.58306051206106,102719.62223149341
7771,140,1,5,4,0.0,0.0,23.6866,93.017,6.2643450000000005,7317.0,2015.0,8.0,27.0,3.0,0,2.0,0.0,,52.04076287591501
7772,140,1,5,13,0.0,0.0,52.0722,0.4411,1.12382,22500.0,2015.0,8.0,26.0,2.0,0,2.0,0.0,3.9677416480579124,5670.732118108814
7773,140,1,5,16,0.0,0.0,45.334,-122.5794,6.2643450000000005,7317.0,2015.0,12.0,20.0,6.0,1,0.0,0.0,,52.04076287591501
7774,140,1,5,16,0.0,0.0,45.334,-122.5794,6.2643450000000005,7317.0,2015.0,12.0,20.0,6.0,1,0.0,0.0,,52.04076287591501
7775,140,1,5,16,0.0,0.0,45.334,-122.5794,3.36792,31859.0,2015.0,12.0,20.0,6.0,1,0.0,0.0,35.63472458361117,894.0436715105785
7776,140,1,5,16,0.0,0.0,45.334,-122.5794,3.36792,31859.0,2015.0,12.0,20.0,6.0,1,0.0,0.0,35.63472458361117,894.0436715105785
7777,140,1,5,2,1.0,0.0,44.029,-124.1288,5.65458,8466.0,2015.0,12.0,18.0,4.0,0,0.0,1.0,100.4501473697182,84.28061303723054
7778,140,1,5,4,0.0,0.0,44.6881,-124.0636,5.75461,9989.0,2015.0,12.0,18.0,4.0,0,0.0,0.0,104.0355254092838,96.01527901841703
7779,140,1,5,4,0.0,0.0,44.6881,-124.0636,5.75461,9989.0,2015.0,12.0,18.0,4.0,0,0.0,0.0,104.0355254092838,96.01527901841703
7780,140,1,5,4,0.0,0.0,46.0951,-123.0073,5.55707,1895.0,2015.0,12.0,17.0,3.0,0,0.0,0.0,97.01560751107002,19.532939581744824
7781,140,1,5,4,0.0,0.0,46.0951,-123.0073,5.55707,1895.0,2015.0,12.0,17.0,3.0,0,0.0,0.0,97.01560751107002,19.532939581744824
7782,140,1,5,4,0.0,0.0,46.0951,-123.0073,5.55707,1895.0,2015.0,12.0,17.0,3.0,0,0.0,0.0,97.01560751107002,19.532939581744824
7783,140,1,5,4,0.0,0.0,48.0487,-122.2781,2.41521,9246.0,2015.0,12.0,8.0,1.0,0,0.0,0.0,18.325661870055505,504.53839351407805
7784,140,1,5,16,0.0,0.0,47.4728,-122.2039,1.49601,90927.0,2007.0,12.0,8.0,5.0,1,0.0,0.0,7.03102862098277,12932.247172006331
7785,140,1,6,4,0.0,0.0,47.6416,-122.2199,0.54962,1001.0,2006.0,12.0,14.0,3.0,0,0.0,0.0,0.949019045627691,1054.7733521385003
7786,140,1,6,4,0.0,0.0,47.6416,-122.2199,0.54962,1001.0,2006.0,12.0,14.0,3.0,0,0.0,0.0,0.949019045627691,1054.7733521385003
7787,140,1,6,13,0.0,0.0,47.8603,-122.3348,0.83559,2826.0,2016.0,1.0,21.0,3.0,0,0.0,0.0,2.1934934427291286,1288.3558003637847
7788,140,1,6,4,0.0,0.0,47.6024,-122.4998,3.10508,23025.0,2016.0,1.0,21.0,3.0,0,0.0,0.0,30.28973407641203,760.1585389265796
7789,140,1,6,13,0.0,0.0,47.5857,-120.682,1.93986,1965.0,2015.0,12.0,9.0,2.0,0,0.0,0.0,11.82199165949633,166.2156476334139
7790,140,1,6,13,0.0,0.0,47.5857,-120.682,1.93986,1965.0,2015.0,12.0,9.0,2.0,0,0.0,0.0,11.82199165949633,166.2156476334139
7791,140,1,6,4,0.0,0.0,41.7649,73.14149999999998,4.90067,0.0,2016.0,6.0,29.0,2.0,0,2.0,0.0,75.45026872031534,0.0
7792,140,1,6,13,0.0,1.0,46.0472,-122.8382,4.33191,2344.0,2015.0,12.0,8.0,1.0,0,0.0,1.0,58.95338179117979,39.76022967270546
7793,140,1,6,13,0.0,0.0,47.2741,-122.2605,0.8427,3014.0,2014.0,3.0,5.0,2.0,0,1.0,0.0,2.2309809428600857,1350.9752334038744
7794,140,1,6,13,0.0,0.0,47.2741,-122.2605,0.8427,3014.0,2014.0,3.0,5.0,2.0,0,1.0,0.0,2.2309809428600857,1350.9752334038744
7795,140,1,6,13,0.0,0.0,47.2741,-122.2605,0.8427,3014.0,2014.0,3.0,5.0,2.0,0,1.0,0.0,2.2309809428600857,1350.9752334038744
7796,140,1,6,16,0.0,0.0,47.9367,-122.3102,0.9719,20254.0,2012.0,12.0,19.0,2.0,0,0.0,0.0,2.967515779433248,6825.237506864485
7797,140,1,6,16,0.0,0.0,47.8268,-122.3678,1.93449,39709.0,2011.0,11.0,23.0,2.0,0,3.0,0.0,11.756630009095103,3377.58353960961
7798,140,1,6,14,0.0,0.0,48.7191,-121.0087,67.66841,1347.0,2011.0,5.0,15.0,6.0,1,1.0,0.0,14385.395838080245,0.09363663086936365
7799,140,1,6,14,0.0,0.0,48.7191,-121.0087,67.66841,1347.0,2011.0,5.0,15.0,6.0,1,1.0,0.0,14385.395838080245,0.09363663086936365
7800,140,1,6,16,0.0,0.0,47.5571,-122.39,6.2643450000000005,7317.0,2010.0,12.0,28.0,1.0,0,0.0,0.0,,52.04076287591501
7801,140,1,6,16,0.0,0.0,47.5571,-122.39,5.15084,13495.0,2010.0,12.0,28.0,1.0,0,0.0,0.0,83.35007443118191,161.90747389364557
7802,140,1,6,4,0.0,0.0,47.8287,-122.3534,2.6893,39709.0,2010.0,12.0,9.0,3.0,0,0.0,0.0,22.72104890208808,1747.6745977317412
7803,140,1,6,0,0.0,0.0,47.6261,-122.3667,3.4204,608660.0,2010.0,4.0,5.0,0.0,0,1.0,0.0,36.7539202136027,16560.410330725314
7804,140,1,9,16,0.0,2.0,40.436,-80.0111,1.39262,305704.0,2016.0,6.0,28.0,1.0,0,2.0,2.0,6.092774835401137,50174.8395860214
7805,140,1,5,16,0.0,0.0,7.6039,99.2821,7.80377,0.0,2016.0,6.0,24.0,4.0,0,2.0,0.0,191.31930504268817,0.0
7806,140,1,6,4,0.0,0.0,53.4795,-9.8971,7.51715,2056.0,2016.0,6.0,23.0,3.0,0,2.0,0.0,177.5236854876471,11.581553156426924
7807,140,1,6,13,0.0,0.0,46.5455,-122.0818,14.89161,1126.0,2009.0,1.0,7.0,2.0,0,0.0,0.0,696.6797388883384,1.616237615574567
7808,140,1,6,4,0.0,0.0,47.5498,-122.1185,3.04757,10380.0,2008.0,7.0,3.0,3.0,0,2.0,0.0,29.178116382905344,355.74606200698264
7809,140,1,6,4,0.0,0.0,42.7277,44.6302,9.70842,1174.0,2016.0,6.0,23.0,3.0,0,2.0,0.0,296.10584838065165,3.964798420633668
7810,140,1,6,13,0.0,0.0,47.7017,-122.392,7.09839,53007.0,2006.0,1.0,6.0,4.0,0,0.0,0.0,158.29587071953742,334.86028257752713
7811,140,1,5,4,5.0,0.0,27.8884,85.21179999999998,23.30844,1442271.0,2015.0,8.0,29.0,5.0,1,2.0,5.0,1706.7750604513449,845.0269947221993
7812,140,1,6,13,0.0,0.0,47.7017,-122.392,7.09839,53007.0,2006.0,1.0,6.0,4.0,0,0.0,0.0,158.29587071953742,334.86028257752713
7813,140,1,9,16,0.0,0.0,48.1424,-121.4219,18.3301,1347.0,2015.0,5.0,20.0,2.0,0,1.0,0.0,1055.5517770377999,1.2761098311824104
7814,140,1,5,16,0.0,0.0,27.832,84.54229999999998,6.2643450000000005,7317.0,2016.0,6.0,27.0,0.0,0,2.0,0.0,,52.04076287591501
7815,140,1,9,16,0.0,0.0,48.5973,-122.4219,15.03165,6441.0,2010.0,12.0,11.0,5.0,1,0.0,0.0,709.844436286334,9.073819094359791
7816,140,1,9,16,0.0,0.0,45.5361,-122.2479,9.72744,14095.0,2009.0,8.0,24.0,0.0,0,2.0,0.0,297.26720111660325,47.41525451531811
7817,140,1,5,2,0.0,0.0,27.8835,96.9262,12.26381,0.0,2015.0,8.0,16.0,6.0,1,2.0,0.0,472.4987888979958,0.0
7818,140,1,5,4,0.0,0.0,28.3516,103.1281,36.58272,0.0,2016.0,6.0,26.0,6.0,1,2.0,0.0,4204.379005136128,0.0
7819,140,1,2,4,0.0,0.0,37.6745,-119.7826,18.88692,1204.0,2016.0,6.0,21.0,1.0,0,2.0,0.0,1120.6555704664288,1.0743711375109504
7820,133,1,5,4,0.0,0.0,55.46624663,-132.7891693,0.05345,8881.0,2015.0,8.0,18.0,1.0,0,2.0,0.0,0.008975223906022314,989501.7765563386
7821,140,1,6,15,20.0,0.0,15.2546,-61.269,5.63248,2608.0,2015.0,8.0,27.0,3.0,0,2.0,20.0,99.66649585015473,26.167268927775304
7822,140,1,6,15,20.0,0.0,15.2546,-61.269,5.63248,2608.0,2015.0,8.0,27.0,3.0,0,2.0,20.0,99.66649585015473,26.167268927775304
7823,140,1,6,4,0.0,0.0,48.0466,24.3898,2.86623,3155.0,2016.0,6.0,26.0,6.0,1,2.0,0.0,25.80904574279084,122.24396172730549
7824,140,1,5,13,12.0,0.0,23.1781,105.5054,9.89878,0.0,2015.0,8.0,22.0,5.0,1,2.0,12.0,307.831612342142,0.0
7825,140,1,9,16,0.0,0.0,36.526,-79.108,18.47879,8362.0,2015.0,8.0,28.0,4.0,0,2.0,0.0,1072.7460713141008,7.794948146262286
7826,140,1,9,16,0.0,0.0,36.526,-79.108,18.47879,8362.0,2015.0,8.0,28.0,4.0,0,2.0,0.0,1072.7460713141008,7.794948146262286
7827,140,1,9,16,0.0,0.0,36.526,-79.108,18.47879,8362.0,2015.0,8.0,28.0,4.0,0,2.0,0.0,1072.7460713141008,7.794948146262286
7828,140,1,5,4,5.0,0.0,27.8426,85.3418,15.75615,1442271.0,2015.0,8.0,28.0,4.0,0,2.0,5.0,779.9200514908229,1849.254929711178
7829,140,1,9,16,0.0,0.0,46.8677,-121.5386,49.56655,4354.0,2007.0,11.0,13.0,1.0,0,3.0,0.0,7718.3995393844925,0.5641065842449524
7830,140,1,9,16,0.0,0.0,46.8677,-121.5386,49.56655,4354.0,2007.0,11.0,13.0,1.0,0,3.0,0.0,7718.3995393844925,0.5641065842449524
7831,140,1,9,16,0.0,0.0,46.8677,-121.5386,49.56655,4354.0,2007.0,11.0,13.0,1.0,0,3.0,0.0,7718.3995393844925,0.5641065842449524
7832,140,1,9,16,0.0,0.0,47.3983,-121.3984,27.07862,1018.0,2005.0,11.0,6.0,6.0,1,3.0,0.0,2303.5780317580957,0.4419212138531553
7833,140,1,6,4,0.0,0.0,41.1746,75.8147,1.28452,15226.0,2016.0,6.0,27.0,0.0,0,2.0,0.0,5.183601584549286,2937.3399462998855
7834,140,1,9,16,3.0,0.0,47.42644308,-121.4379104,19.06066,1872.0,2005.0,9.0,11.0,6.0,1,3.0,3.0,1141.3681302560208,1.6401369114626416
7835,140,1,5,13,5.0,6.0,27.8569,85.12869999999998,24.59242,44632.0,2015.0,8.0,27.0,3.0,0,2.0,11.0,1899.9947777531445,23.49059088087598
7836,140,1,5,13,5.0,6.0,27.8569,85.12869999999998,24.59242,44632.0,2015.0,8.0,27.0,3.0,0,2.0,11.0,1899.9947777531445,23.49059088087598
7837,140,1,5,16,16.0,0.0,16.8495,120.7996,0.07399,3543.0,2015.0,8.0,22.0,5.0,1,2.0,16.0,0.01719871212808966,206003.79688973477
7838,140,1,2,16,0.0,0.0,48.7372,-121.9325,27.35016,3324.0,2013.0,5.0,31.0,4.0,0,1.0,0.0,2350.0094860192,1.4144623754820207
7839,140,1,5,16,0.0,0.0,24.3481,94.1146,21.42769,30418.0,2015.0,8.0,1.0,5.0,1,2.0,0.0,1442.4493823952146,21.08774170604887
7840,140,1,5,4,0.0,0.0,53.3599,-2.0828,2.51179,14351.0,2016.0,6.0,11.0,5.0,1,2.0,0.0,19.820587666124702,724.0451313422581
7841,140,1,5,13,0.0,0.0,45.2824,-122.3327,0.80513,2695.0,2015.0,8.0,29.0,5.0,1,2.0,0.0,2.0364881677778377,1323.3565716911153
7842,140,1,9,13,1.0,0.0,18.241,73.4469,14.15044,26665.0,2016.0,6.0,26.0,6.0,1,2.0,1.0,629.0566548033171,42.38886878692534
7843,140,1,16,16,0.0,0.0,45.5379,-122.2243,11.24105,14095.0,2016.0,5.0,16.0,0.0,0,1.0,0.0,396.9754336487671,35.505975446508025
7844,140,1,9,14,0.0,0.0,45.8549,6.8171,4.24041,2985.0,2015.0,8.0,27.0,3.0,0,2.0,0.0,56.48921930661559,52.841941110884136
7845,140,1,9,14,0.0,0.0,45.8549,6.8171,4.24086,2985.0,2015.0,8.0,27.0,3.0,0,2.0,0.0,56.501209419601885,52.83072753066447
7846,140,1,9,14,0.0,0.0,45.8549,6.8171,4.24086,2985.0,2015.0,8.0,27.0,3.0,0,2.0,0.0,56.501209419601885,52.83072753066447
7847,140,1,16,16,0.0,0.0,45.5953,-123.9471,2.87298,1312.0,2016.0,3.0,30.0,2.0,0,1.0,0.0,25.930749997611354,50.59629976459827
7848,140,1,6,4,0.0,0.0,28.0336,85.21779999999998,38.15181,1442271.0,2016.0,6.0,28.0,1.0,0,2.0,0.0,4572.778507531701,315.40364302020623
7849,140,1,5,4,0.0,0.0,19.3805,84.5699,0.88045,11166.0,2016.0,6.0,26.0,6.0,1,2.0,0.0,2.4353381284940907,4584.989603437359
7850,140,1,16,16,0.0,0.0,46.153,-123.4139,6.06236,532.0,2016.0,3.0,25.0,4.0,0,1.0,0.0,115.46046907377374,4.607637611969837
7851,140,1,5,4,0.0,0.0,49.8063,-95.2098,78.71199,1134.0,2016.0,6.0,25.0,5.0,1,2.0,0.0,19463.9803495855,0.058261464491467664
7852,140,1,5,13,2.0,0.0,26.4395,91.7793,16.56364,26388.0,2015.0,9.0,1.0,1.0,0,3.0,2.0,861.9090451095482,30.61575945829191
7853,140,1,5,4,1.0,0.0,21.4242,92.0253,6.81666,253788.0,2015.0,9.0,1.0,1.0,0,3.0,1.0,145.9799257657057,1738.5130090237453
7854,140,1,6,4,0.0,0.0,32.798,-79.9623,3.77979,120083.0,2015.0,8.0,31.0,0.0,0,2.0,0.0,44.8833450175998,2675.4467598819265
7855,140,1,2,6,0.0,0.0,40.0389,-80.6632,2.40714,2499.0,2015.0,9.0,1.0,1.0,0,3.0,0.0,18.203402505237882,137.28202731774638
7856,140,1,5,11,0.0,0.0,40.5241,-111.9272,6.2643450000000005,7317.0,2015.0,9.0,3.0,3.0,0,3.0,0.0,,52.04076287591501
7857,140,1,5,11,0.0,0.0,40.5241,-111.9272,1.03851,38753.0,2015.0,9.0,3.0,3.0,0,3.0,0.0,3.3882171648205652,11437.578559712036
7858,140,1,5,13,0.0,0.0,43.6091,-115.2605,47.84624,416.0,2015.0,9.0,4.0,4.0,0,3.0,0.0,7191.93082434075,0.05784260307288658
7859,140,1,5,15,1.0,0.0,36.6952,139.8042,11.05884,64323.0,2015.0,9.0,11.0,4.0,0,3.0,1.0,384.2103165937665,167.41611878165688
7860,140,1,5,16,69.0,16.0,22.7099,113.9349,4.79341,0.0,2015.0,12.0,20.0,6.0,1,0.0,85.0,72.18368145447204,0.0
7861,140,1,5,4,0.0,0.0,15.3455,73.89759999999998,3.64094,16311.0,2016.0,6.0,28.0,1.0,0,2.0,0.0,41.64634734576164,391.6549959251102
7862,140,1,9,13,2.0,0.0,26.1868,91.6739,4.7809,17516.0,2015.0,9.0,1.0,1.0,0,3.0,2.0,71.80739839416256,243.93029676206635
7863,140,1,5,4,0.0,2.0,34.7414,71.8631,9.61146,0.0,2016.0,6.0,29.0,2.0,0,2.0,2.0,290.22084245997974,0.0
7864,140,1,5,13,0.0,0.0,57.5051,-3.4067,12.22191,1132.0,2015.0,9.0,2.0,2.0,0,3.0,0.0,469.2756666748688,2.412228206974752
7865,140,1,5,13,0.0,0.0,57.5051,-3.4067,12.22191,1132.0,2015.0,9.0,2.0,2.0,0,3.0,0.0,469.2756666748688,2.412228206974752
